# Time[s]    Strain
1.386718750000000000e-01 7.507351443576367095e-23
1.389160156250000000e-01 4.197263756570773830e-23
1.391601562500000000e-01 1.540723501341272754e-24
1.394042968750000000e-01 -3.803017778607528109e-23
1.396484375000000000e-01 -7.046489307702640589e-23
1.398925781250000000e-01 -9.242209432145057574e-23
1.401367187500000000e-01 -1.036654544077936725e-22
1.403808593750000000e-01 -1.066080722096087394e-22
1.406250000000000000e-01 -1.052436220361861961e-22
1.408691406250000000e-01 -1.036672585009834164e-22
1.411132812500000000e-01 -1.046293657765888129e-22
1.413574218750000000e-01 -1.085442074308700686e-22
1.416015625000000000e-01 -1.133055799433259768e-22
1.418457031250000000e-01 -1.151715132558597396e-22
1.420898437500000000e-01 -1.105804725151514597e-22
1.423339843750000000e-01 -9.815626744114573919e-23
1.425781250000000000e-01 -7.983596015083485557e-23
1.428222656250000000e-01 -6.032224573032987464e-23
1.430664062500000000e-01 -4.493122562918585122e-23
1.433105468750000000e-01 -3.701975671066103419e-23
1.435546875000000000e-01 -3.663604577769528114e-23
1.437988281250000000e-01 -4.113157993271605493e-23
1.440429687500000000e-01 -4.689391947695140879e-23
1.442871093750000000e-01 -5.077132560276275795e-23
1.445312500000000000e-01 -5.064169422662543710e-23
1.447753906250000000e-01 -4.555438404020166463e-23
1.450195312500000000e-01 -3.579803261301766913e-23
1.452636718750000000e-01 -2.270110075635081587e-23
1.455078125000000000e-01 -8.008050621248854739e-24
1.457519531250000000e-01 6.775169778966969902e-24
1.459960937500000000e-01 2.051370688415966375e-23
1.462402343750000000e-01 3.211521398412016502e-23
1.464843750000000000e-01 4.041881795443157315e-23
1.467285156250000000e-01 4.472679199638220131e-23
1.469726562500000000e-01 4.558306756229285122e-23
1.472167968750000000e-01 4.501340799484144649e-23
1.474609375000000000e-01 4.583346351005055766e-23
1.477050781250000000e-01 5.032219514017531819e-23
1.479492187500000000e-01 5.898106113911276901e-23
1.481933593750000000e-01 7.006916525394927639e-23
1.484375000000000000e-01 8.022946643825465365e-23
1.486816406250000000e-01 8.595097826206196693e-23
1.489257812500000000e-01 8.510246818012450201e-23
1.491699218750000000e-01 7.773813985735802991e-23
1.494140625000000000e-01 6.587648981792789900e-23
1.496582031250000000e-01 5.248726498516499921e-23
1.499023437500000000e-01 4.016051684394941972e-23
1.501464843750000000e-01 3.003845281416021252e-23
1.503906250000000000e-01 2.156214682238282555e-23
1.506347656250000000e-01 1.316795994932008671e-23
1.508789062500000000e-01 3.451257467368568405e-24
1.511230468750000000e-01 -7.913329402577765605e-24
1.513671875000000000e-01 -1.987412292467726574e-23
1.516113281250000000e-01 -3.026059858281928967e-23
1.518554687500000000e-01 -3.638506667889377083e-23
1.520996093750000000e-01 -3.587711494490371237e-23
1.523437500000000000e-01 -2.767675875620275403e-23
1.525878906250000000e-01 -1.289537135545498270e-23
1.528320312500000000e-01 4.999426386717846981e-24
1.530761718750000000e-01 2.105142888403137361e-23
1.533203125000000000e-01 3.051655262045413461e-23
1.535644531250000000e-01 3.070270584937049383e-23
1.538085937500000000e-01 2.219153813858221782e-23
1.540527343750000000e-01 8.837944775437104838e-24
1.542968750000000000e-01 -3.673051212453465368e-24
1.545410156250000000e-01 -1.016728196882525193e-23
1.547851562500000000e-01 -8.011686264830843340e-24
1.550292968750000000e-01 2.200626211790582994e-24
1.552734375000000000e-01 1.744974760451701530e-23
1.555175781250000000e-01 3.388957174879185443e-23
1.557617187500000000e-01 4.826927933846426839e-23
1.560058593750000000e-01 5.842414813139244127e-23
1.562500000000000000e-01 6.275414792232451868e-23
1.564941406250000000e-01 5.939305167518841764e-23
1.567382812500000000e-01 4.608520499365789682e-23
1.569824218750000000e-01 2.128216313683213717e-23
1.572265625000000000e-01 -1.409888860035692592e-23
1.574707031250000000e-01 -5.561501319587353287e-23
1.577148437500000000e-01 -9.602587105695756758e-23
1.579589843750000000e-01 -1.276664349247715927e-22
1.582031250000000000e-01 -1.451424892885283245e-22
1.584472656250000000e-01 -1.468715822846710743e-22
1.586914062500000000e-01 -1.349212504045752373e-22
1.589355468750000000e-01 -1.137528531708035385e-22
1.591796875000000000e-01 -8.890014272036269773e-23
1.594238281250000000e-01 -6.613441654480958924e-23
1.596679687500000000e-01 -5.091921510264021228e-23
1.599121093750000000e-01 -4.759847191904183600e-23
1.601562500000000000e-01 -5.801702713275319174e-23
1.604003906250000000e-01 -7.995568816157330762e-23
1.606445312500000000e-01 -1.064168200786283272e-22
1.608886718750000000e-01 -1.268607722530248168e-22
1.611328125000000000e-01 -1.306105668697751362e-22
1.613769531250000000e-01 -1.111519139017215109e-22
1.616210937500000000e-01 -6.911580242625839481e-23
1.618652343750000000e-01 -1.231163605261242603e-23
1.621093750000000000e-01 4.709105132415245858e-23
1.623535156250000000e-01 9.665351266995899092e-23
1.625976562500000000e-01 1.272334619007742150e-22
1.628417968750000000e-01 1.350115335440049155e-22
1.630859375000000000e-01 1.217912896572716226e-22
1.633300781250000000e-01 9.378163336150511740e-23
1.635742187500000000e-01 5.927923015185800392e-23
1.638183593750000000e-01 2.598204011692793948e-23
1.640625000000000000e-01 -1.049269477044165668e-24
1.643066406250000000e-01 -1.994850957224841397e-23
1.645507812500000000e-01 -3.109869241499968879e-23
1.647949218750000000e-01 -3.556267904488379220e-23
1.650390625000000000e-01 -3.398767125727284456e-23
1.652832031250000000e-01 -2.653568182834196571e-23
1.655273437500000000e-01 -1.371983303028561301e-23
1.657714843750000000e-01 2.340976483019219147e-24
1.660156250000000000e-01 1.698394529419549033e-23
1.662597656250000000e-01 2.333279014284945373e-23
1.665039062500000000e-01 1.455399026545808891e-23
1.667480468750000000e-01 -1.247412056895670747e-23
1.669921875000000000e-01 -5.398619249264424956e-23
1.672363281250000000e-01 -9.887178589749458077e-23
1.674804687500000000e-01 -1.318430888496128428e-22
1.677246093750000000e-01 -1.390119709083439990e-22
1.679687500000000000e-01 -1.131987958440059362e-22
1.682128906250000000e-01 -5.654010134959468907e-23
1.684570312500000000e-01 2.032386736464339976e-23
1.687011718750000000e-01 1.014790063611444850e-22
1.689453125000000000e-01 1.698632783924548279e-22
1.691894531250000000e-01 2.111896240146715571e-22
1.694335937500000000e-01 2.170218636983344659e-22
1.696777343750000000e-01 1.865902077285222026e-22
1.699218750000000000e-01 1.270825937007213104e-22
1.701660156250000000e-01 5.220779404338814422e-23
1.704101562500000000e-01 -2.100735913680065030e-23
1.706542968750000000e-01 -7.661684892501006319e-23
1.708984375000000000e-01 -1.040105397944717397e-22
1.711425781250000000e-01 -1.004769054865980597e-22
1.713867187500000000e-01 -7.116255551171272117e-23
1.716308593750000000e-01 -2.663843970231211532e-23
1.718750000000000000e-01 2.073948756642303406e-23
1.721191406250000000e-01 6.016744169050589209e-23
1.723632812500000000e-01 8.437035586200691372e-23
1.726074218750000000e-01 9.001276318429841933e-23
1.728515625000000000e-01 7.706338814616958944e-23
1.730957031250000000e-01 4.789495523960408079e-23
1.733398437500000000e-01 6.643372380409400491e-24
1.735839843750000000e-01 -4.118925404020880610e-23
1.738281250000000000e-01 -8.922669716674441664e-23
1.740722656250000000e-01 -1.309783108290187793e-22
1.743164062500000000e-01 -1.607166643507620671e-22
1.745605468750000000e-01 -1.742792928546425348e-22
1.748046875000000000e-01 -1.697422957470191299e-22
1.750488281250000000e-01 -1.479179107747280285e-22
1.752929687500000000e-01 -1.125149889898527240e-22
1.755371093750000000e-01 -6.977805623915566669e-23
1.757812500000000000e-01 -2.751431257643545141e-23
1.760253906250000000e-01 6.422119983813256694e-24
1.762695312500000000e-01 2.590956689183820732e-23
1.765136718750000000e-01 2.814581237619888536e-23
1.767578125000000000e-01 1.453696089000872168e-23
1.770019531250000000e-01 -9.491677886727309141e-24
1.772460937500000000e-01 -3.579251431781644795e-23
1.774902343750000000e-01 -5.549414306976656307e-23
1.777343750000000000e-01 -6.115023896935159103e-23
1.779785156250000000e-01 -4.870099425137328799e-23
1.782226562500000000e-01 -1.900136689738439860e-23
1.784667968750000000e-01 2.159518005125727868e-23
1.787109375000000000e-01 6.226489822513126731e-23
1.789550781250000000e-01 9.062307220505775821e-23
1.791992187500000000e-01 9.692665530071810715e-23
1.794433593750000000e-01 7.804866456860711606e-23
1.796875000000000000e-01 3.928336703492771742e-23
1.799316406250000000e-01 -7.255683810192285134e-24
1.801757812500000000e-01 -4.719431604497639792e-23
1.804199218750000000e-01 -6.934225217127034092e-23
1.806640625000000000e-01 -6.948568304466338942e-23
1.809082031250000000e-01 -5.095281005060377241e-23
1.811523437500000000e-01 -2.211210797663693879e-23
1.813964843750000000e-01 7.623689038456378698e-24
1.816406250000000000e-01 3.136581575190714948e-23
1.818847656250000000e-01 4.663634041009913608e-23
1.821289062500000000e-01 5.534797606088079207e-23
1.823730468750000000e-01 6.228506346819066537e-23
1.826171875000000000e-01 7.259680849846044249e-23
1.828613281250000000e-01 8.902332593786049730e-23
1.831054687500000000e-01 1.101380607706894090e-22
1.833496093750000000e-01 1.308594372524514271e-22
1.835937500000000000e-01 1.451386206668150582e-22
1.838378906250000000e-01 1.491108898767008285e-22
1.840820312500000000e-01 1.427433753523452791e-22
1.843261718750000000e-01 1.292261225040528057e-22
1.845703125000000000e-01 1.128017228470580773e-22
1.848144531250000000e-01 9.647338944993611851e-23
1.850585937500000000e-01 8.086320241314372023e-23
1.853027343750000000e-01 6.461882314812662464e-23
1.855468750000000000e-01 4.583873096758380226e-23
1.857910156250000000e-01 2.363586640104938472e-23
1.860351562500000000e-01 -8.540914788916987423e-25
1.862792968750000000e-01 -2.438207378975396694e-23
1.865234375000000000e-01 -4.247641606765001350e-23
1.867675781250000000e-01 -5.110837838917277464e-23
1.870117187500000000e-01 -4.860994968266469509e-23
1.872558593750000000e-01 -3.696421804022733236e-23
1.875000000000000000e-01 -2.154063058354503380e-23
1.877441406250000000e-01 -9.041339297401649311e-24
1.879882812500000000e-01 -4.615994200127565217e-24
1.882324218750000000e-01 -9.808784872499595618e-24
1.884765625000000000e-01 -2.250246333130865793e-23
1.887207031250000000e-01 -3.865470570896241717e-23
1.889648437500000000e-01 -5.445224676315530125e-23
1.892089843750000000e-01 -6.744374722663236407e-23
1.894531250000000000e-01 -7.624972161531128691e-23
1.896972656250000000e-01 -7.961836240865072526e-23
1.899414062500000000e-01 -7.590717885705330772e-23
1.901855468750000000e-01 -6.348075515230788918e-23
1.904296875000000000e-01 -4.173985070459316140e-23
1.906738281250000000e-01 -1.212276176218616750e-23
1.909179687500000000e-01 2.149492579263044171e-23
1.911621093750000000e-01 5.327186709327379184e-23
1.914062500000000000e-01 7.671528255320463348e-23
1.916503906250000000e-01 8.655204838147721576e-23
1.918945312500000000e-01 8.053960700822949513e-23
1.921386718750000000e-01 6.033493918780464166e-23
1.923828125000000000e-01 3.086709316679700249e-23
1.926269531250000000e-01 -1.355736684122009253e-24
1.928710937500000000e-01 -2.988686814950307936e-23
1.931152343750000000e-01 -4.926536678198665403e-23
1.933593750000000000e-01 -5.559583600530552387e-23
1.936035156250000000e-01 -4.745647595172225279e-23
1.938476562500000000e-01 -2.696893300395091375e-23
1.940917968750000000e-01 6.982906693506923127e-26
1.943359375000000000e-01 2.584599933905449300e-23
1.945800781250000000e-01 4.346422302456782386e-23
1.948242187500000000e-01 4.952026546023367199e-23
1.950683593750000000e-01 4.486214858412432637e-23
1.953125000000000000e-01 3.335379726157924152e-23
1.955566406250000000e-01 1.969176077713487829e-23
1.958007812500000000e-01 7.602157941820888674e-24
1.960449218750000000e-01 -9.730025697653181019e-25
1.962890625000000000e-01 -5.924800042000806333e-24
1.965332031250000000e-01 -8.644286222844090393e-24
1.967773437500000000e-01 -1.138161445784862525e-23
1.970214843750000000e-01 -1.628529478481350292e-23
1.972656250000000000e-01 -2.437293767671180535e-23
1.975097656250000000e-01 -3.488194992696746041e-23
1.977539062500000000e-01 -4.532501483161882237e-23
1.979980468750000000e-01 -5.227139123519250267e-23
1.982421875000000000e-01 -5.258671055089332365e-23
1.984863281250000000e-01 -4.466854029144004817e-23
1.987304687500000000e-01 -2.922727667611579005e-23
1.989746093750000000e-01 -9.407748843872127758e-24
1.992187500000000000e-01 9.756609823881437160e-24
1.994628906250000000e-01 2.259484627082299937e-23
1.997070312500000000e-01 2.470476623755229368e-23
1.999511718750000000e-01 1.494692923038517359e-23
2.001953125000000000e-01 -3.555943412671237091e-24
2.004394531250000000e-01 -2.425187951778394929e-23
2.006835937500000000e-01 -3.963544762890098678e-23
2.009277343750000000e-01 -4.420965957810028874e-23
2.011718750000000000e-01 -3.658077969743903495e-23
2.014160156250000000e-01 -1.983669622596785241e-23
2.016601562500000000e-01 -1.204516315109536401e-25
2.019042968750000000e-01 1.598748803000693647e-23
2.021484375000000000e-01 2.419204883271455718e-23
2.023925781250000000e-01 2.411846290494788622e-23
2.026367187500000000e-01 1.909347174329831558e-23
2.028808593750000000e-01 1.426564513567777029e-23
2.031250000000000000e-01 1.421426844109854186e-23
2.033691406250000000e-01 2.136685895521600360e-23
2.036132812500000000e-01 3.574114000038312137e-23
2.038574218750000000e-01 5.547555862114829742e-23
2.041015625000000000e-01 7.729651488197420831e-23
2.043457031250000000e-01 9.672218703220250235e-23
2.045898437500000000e-01 1.085905399459188755e-22
2.048339843750000000e-01 1.084029169799629294e-22
2.050781250000000000e-01 9.404562309991579278e-23
2.053222656250000000e-01 6.684842630989548541e-23
2.055664062500000000e-01 3.140096912865076805e-23
2.058105468750000000e-01 -5.586280153224019076e-24
2.060546875000000000e-01 -3.678181407960831170e-23
2.062988281250000000e-01 -5.574101972565072309e-23
2.065429687500000000e-01 -5.832484583341597577e-23
2.067871093750000000e-01 -4.390413148924815166e-23
2.070312500000000000e-01 -1.591558369448233708e-23
2.072753906250000000e-01 1.886968329726210631e-23
2.075195312500000000e-01 5.254477963091862181e-23
2.077636718750000000e-01 7.887494671852342699e-23
2.080078125000000000e-01 9.514057392800684251e-23
2.082519531250000000e-01 1.018575389532191468e-22
2.084960937500000000e-01 1.006447844131573920e-22
2.087402343750000000e-01 9.191008953981148515e-23
2.089843750000000000e-01 7.423511664299167869e-23
2.092285156250000000e-01 4.602329028922632376e-23
2.094726562500000000e-01 8.050720613503815030e-24
2.097167968750000000e-01 -3.531595407440875593e-23
2.099609375000000000e-01 -7.736736303581806988e-23
2.102050781250000000e-01 -1.117799774528775415e-22
2.104492187500000000e-01 -1.347747853470389831e-22
2.106933593750000000e-01 -1.455252761631164389e-22
2.109375000000000000e-01 -1.452536630973839023e-22
2.111816406250000000e-01 -1.361992677471819613e-22
2.114257812500000000e-01 -1.211796190364586446e-22
2.116699218750000000e-01 -1.035637546527982085e-22
2.119140625000000000e-01 -8.697629446113490648e-23
2.121582031250000000e-01 -7.433024959002720157e-23
2.124023437500000000e-01 -6.656865602705452037e-23
2.126464843750000000e-01 -6.200749657165461047e-23
2.128906250000000000e-01 -5.691667196139121584e-23
2.131347656250000000e-01 -4.721530361478353785e-23
2.133789062500000000e-01 -3.052437229088381701e-23
2.136230468750000000e-01 -7.705893972022622664e-24
2.138671875000000000e-01 1.669793758191615201e-23
2.141113281250000000e-01 3.542197233599295952e-23
2.143554687500000000e-01 4.083845122453110450e-23
2.145996093750000000e-01 2.807756344238766656e-23
2.148437500000000000e-01 -2.501859348021970366e-24
2.150878906250000000e-01 -4.488719161497120519e-23
2.153320312500000000e-01 -8.938448160156128942e-23
2.155761718750000000e-01 -1.260708621675281931e-22
2.158203125000000000e-01 -1.481361164462736119e-22
2.160644531250000000e-01 -1.536741165459123064e-22
2.163085937500000000e-01 -1.452956871866159914e-22
2.165527343750000000e-01 -1.279984588498010149e-22
2.167968750000000000e-01 -1.065245139904591993e-22
2.170410156250000000e-01 -8.360429019695018062e-23
2.172851562500000000e-01 -5.994289816084018727e-23
